daily_return,volatility,price_change_7d,volume_change_1d,marketcap_rank
0.0430795160466328,0.0625254142880363,0.1139708431464905,-0.3297497360137995,22
-0.0129554677933254,0.0526270838401146,0.0378345141594416,-0.3628658383250908,9
0.0153992887325432,0.0296572904914313,0.1266111622485077,0.0723895841740893,6
0.0118767966562588,0.0441843954736192,-0.1071140721915678,-0.1715501995584171,19
-0.0396577709151376,0.083141238048169,-0.0072274184671587,0.1603911706040495,22
0.0333427044644974,0.0458883559617916,0.0769863473117795,0.2430658945977215,22
0.0160237774770573,0.0401150860765477,-0.0123712232246633,0.1248585992140092,4
0.020277580291181,0.04022544382966,-0.013212507951588,-0.2018563190663266,12
0.0099368183253204,0.0161839737268845,0.0079967017088551,-0.1766165150281519,1
0.0146106002628916,0.0392823405224091,-6.820513057503863e-05,0.2972328210234412,6
-0.0392299013073186,0.0442353773394653,0.0187876421794193,0.1685649977330137,23
0.0122509185991171,0.0346884086539571,0.1441691686732515,-0.0511191962860626,22
-0.0058540305256736,0.0370881371352243,-0.0424620409578524,-0.1901854328108134,4
0.0085448314661061,0.0124866859409385,0.016884613774923,0.0518670400746816,12
0.0223587518518364,0.064885456298985,-0.0645414007126391,0.0953122602642591,6
-0.0006216636687169,0.0011191164769811,-0.0003396927438911,0.0214398942624374,8
0.0072851978712778,0.0227649775843729,0.0150645656828749,0.3678101306463164,8
0.0331551401381224,0.0488807594750536,-0.0499756349215487,-0.3617525912453564,1
0.0021047422115181,0.0054099383594854,0.0045321562907709,-0.2163180550157297,1
0.0128243245921784,0.0347000059463637,0.0862981824520898,-0.3480631099795548,7
0.0235169052211185,0.0387999892061093,0.0730533160581141,-0.1369400828355936,4
-0.0205867512478513,0.0468697904599395,-0.1754805592678665,-0.4911618353153075,19
0.0341009135562886,0.0433738713090416,-0.0595819474754584,-0.4153017382390788,1
-0.0330506594238363,0.0458798009060881,-0.1537884045479074,0.1782149243301765,2
-0.0158948384103183,0.0412745330350354,0.0395181554232781,-0.2246084618954604,3
-0.0574964049118041,0.0980757305841359,-0.0970043561650167,0.4418518431372504,7
0.0185929793891021,0.0343040027336785,-0.1467450155938797,-0.091703224834021,20
0.0126839770190554,0.0227283559948404,0.0148791918835076,-0.2261019233529111,19
0.0004395136461785,0.0082078667346042,-0.0007084095444508,0.337394533667785,8
0.034451627336121,0.0403271067417883,-0.0094719986929021,-0.3474034669037307,8
-0.0107188473977176,0.0135675616649939,-0.0715080288729143,0.0279181816699547,4
-0.0069295817550929,0.0243818221787789,0.000151849458887,-0.2198908657959185,6
-0.0100481798001531,0.0757528536292274,0.0347225828947759,0.0112349071270321,7
0.0260765337627092,0.0602153076394868,-0.0436944940769573,0.0031410062873094,14
0.0249887933954532,0.0406480372725795,0.0680167550241703,0.0292994360503999,15
0.0,0.0,0.0,0.0857932038861528,8
0.0006430933435499,0.0243370386095978,0.0173565397561565,-0.1384644083123871,6
0.0284488944259435,0.0436465632456484,-0.0418376724533995,0.0078167189685551,9
-0.0179418428541437,0.0834213764209511,-0.0919690490885744,0.193308943649586,16
-0.0197142897251033,0.0632439310665466,0.0110212340771851,0.2420649427770005,2
0.0305973972220325,0.1069372789691239,-0.0449994687497896,-0.2383026799254769,7
-0.025645602201952,0.0419817568646606,0.0372992077318647,-0.2408271624930685,6
-0.0394251092470425,0.0755028028848117,0.0276344485442887,-0.2150307465620966,12
0.0541307508958903,0.0956729697735573,0.0623595458762125,-0.2707266097271432,17
-0.0232675833542643,0.0360790317954856,-0.1051962226499352,0.032473728200016,23
-0.0298381064306289,0.053085715126067,-0.0662610295844108,-0.554041008611036,18
0.0352970670258164,0.0937479413551556,0.0067386979561476,0.1393413177711353,12
-0.0007290940884367,0.0176938107065731,-0.0428482978312044,0.338405612443899,18
-0.021212350210515,0.0567073302385837,-0.0804374218400562,-0.0160170254584418,18
-2.9028622997166585e-05,0.0003940024599821,0.0001790371521466,-0.352070240978477,8
0.041379264240042,0.0883756266503194,-0.1256567248743396,-0.2710993741181789,17
-0.0494727813793765,0.0644756934812301,-0.1584695991088721,-0.1897225273906541,12
0.0239427908893996,0.0366062350149523,0.0179977115377141,0.1484185127550574,1
0.0014168804964778,0.0093161968785023,-0.0310461743127816,-0.4330592419584258,4
-0.0166574350308481,0.0252113778197329,-0.0573475188589486,-0.006011157346406,9
-0.0109004983573178,0.0298431632339241,0.079965632638038,0.2852073630516745,23
0.0123095392624027,0.0435886485232252,0.1109772255047774,0.0257629023771941,9
-0.0038099026693243,0.0245065705719532,-0.000467141371675,0.010966000610308,11
-0.0119688387882103,0.098645232572429,-0.0041347457814027,0.1760583035547871,7
0.044767140811326,0.0905366839259945,-0.002671673599199,-0.0934312926716124,22
-0.0508346810546757,0.0515424790752259,-0.0459822244986629,-0.2302124055651362,4
0.0250236277492914,0.0293217301211005,0.0062328052542077,0.2179179617130142,12
0.0245151730806797,0.0337067247072915,0.0386583605675285,0.2027319805340601,2
-0.0078663679814517,0.0177894698342503,-0.0587393069712531,-0.0824002994323636,15
0.0017516678130384,0.0196958928358546,-0.0055361836335978,-0.1445648915592491,4
0.0082071318518865,0.0461925217122262,-0.0930693105210663,-0.2237994334225614,13
0.02381985575277,0.0665783381922084,0.0550578018160727,-0.2349445740876848,23
-0.0010731605877655,0.010892005719956,0.0033387288872179,0.0360415469204353,8
-0.002790181597312,0.0381925726204168,-0.0478745152880063,-0.0629655157585992,16
0.0363525602782976,0.0830571741457792,0.0032945714073793,-0.0946583814665068,15
-0.0106906446018464,0.0663399674444368,0.1595873421102023,-0.0019766326006871,14
0.0086117870110979,0.036449586235158,0.0044000143751108,0.4744917432701652,16
-0.0054056739702887,0.0438694291250558,0.000879973600792,-0.0760465779039942,8
0.0141222805914772,0.0255992261800082,-0.0059963918037083,-0.0398526803116664,1
-0.0331877049068274,0.0471822673700356,-0.0983396589120136,0.1470359207081637,12
-0.0531304954233304,0.1117940158882483,0.1327140037008518,-0.0822016327830785,9
-0.0104090845101054,0.0140882673910253,-0.0266169685071109,-0.0812782136776714,1
-0.0015198587107152,0.0137454104154662,0.0032257009923555,0.0589619428050947,11
0.0101171271967281,0.0741805723291132,0.0246224563981023,-0.001184114043683,16
0.0312604678735598,0.1011460562704777,-0.1114163342977753,-0.1746230053225814,16
0.0274338640071268,0.0768341615911876,-0.0055955170848086,-0.2107341442967373,22
0.0427391297430591,0.047887996181688,0.0156062289545797,0.2041895438925731,12
0.042535275878358,0.0583397113363408,0.0101227760382847,0.1096170693291045,15
-0.0099197570599869,0.0246950636217443,0.1550824954969809,-0.0312877160048864,2
-0.0016773636248804,0.0058577577241585,-0.008924408801221,0.0036897013974175,8
0.044621438256944,0.0625266951791605,-0.0414066691514742,-0.1413957531255212,22
0.0006663887036878,0.0482159185023071,-0.129653318072744,0.0285431870106247,22
-0.0544881957405919,0.1040479407958897,0.0329426305534046,-0.1921621056560276,13
0.0010578252384433,0.0164625005703084,-0.0286771758422731,0.1153838749422455,4
-0.0337611697651394,0.0529742570565827,0.0234367033301772,-0.222884030034749,13
0.0229870411804192,0.0677716110409281,-0.0360881019878697,0.1319737339283708,22
-0.0002137342846674,0.0618217987245236,0.0467079375243497,-0.0178650289587425,9
0.0436332167166366,0.069798698359622,-0.1339157416793447,-0.0389339912488113,22
-0.0044661843438473,0.0109843201677131,0.0169092323457649,-0.1261134736705482,8
-0.0227467662232992,0.0349139841422306,0.0775299304062944,-0.183049434645098,23
-0.0046144023397221,0.0283648805701611,-0.0194843477324825,-0.2668450690116558,18
-0.0074680217788157,0.0846608497943802,0.0008198877038112,-0.0710260847534067,5
-7.598955526748909e-05,0.0195559592535254,-0.002580268778984,0.3436196206050457,11
0.0160856882737007,0.0369684728908756,-0.0866856005941839,-0.1288630939756134,16
-0.0293991091951193,0.0788173911767732,-0.0576711979862356,0.1333595785084167,22
-0.030073731022255,0.0397537131950433,-0.0360138277691649,-0.4129872313754266,6
-0.0203524846507048,0.0526031126417776,0.003808494433992,0.0022651328179967,22
-0.0002341847722178,0.0193636142507954,-0.0056743142987073,-0.1257022683971969,8
-0.0073716007449981,0.0267467460940418,0.0282804286608153,-0.0741433918802187,18
-0.0028907934289354,0.0351404512662353,-0.0130351640377152,0.3318048098337125,9
0.000155540119377,0.1013423415302471,0.000271406021451,0.1299892820934156,12
-0.0081938725854354,0.0479719439102167,0.0338453379302237,-0.2373653954796168,2
0.0113144773966814,0.0609595885407519,-0.0409418050546056,0.184936500741019,13
-0.0154311634309233,0.051978646610007,-0.0228110948210555,-0.0016646668635611,22
0.0140785131272441,0.0650362891840528,-0.1148017832817029,0.1470499139964847,14
0.0193683982628432,0.0289166953211701,0.001606131737821,-0.2041502358776009,4
-0.0306947955142494,0.0435106739349699,-0.0190645291155778,0.1698073085581224,22
-0.0178161862530159,0.0288705262245943,0.0635876221628042,-0.2264317209056107,1
-0.0107002336427931,0.0152419568766869,0.0030800040923923,0.085888331313374,1
0.042589019211739,0.0840108363637982,0.0400607387683131,0.4363889247761225,6
0.0116962908021314,0.0209992538394595,0.0433525147467299,0.221661587650497,12
0.0345629171150684,0.0644543481300881,0.0090134074435723,0.4557175616879001,4
0.0235912178468567,0.0426274948199598,-0.0707497895472688,0.0077052159369246,20
0.0057294414178802,0.0213484953898723,-0.0093313970510907,-0.0711147875124056,15
0.0158012105792415,0.0394393861924153,0.0682990578214026,0.0671323249276141,17
0.0309779082201286,0.100565811744237,-0.1517985766066594,0.0919168700537031,17
0.0081301888151372,0.0381185430147718,0.086822614730269,-0.0223052217957416,20
0.0204075283295418,0.0488854255131579,-0.0409770416179631,0.218576959812361,17
-0.0099963850643562,0.0278493778792015,-0.0173392432960368,-0.0592409051318995,9
0.0017606820412128,0.0123297215348237,0.0137352509149075,-0.098174019598324,1
-0.0415763386698393,0.076694700576279,0.0383717016475191,-0.1830291304218397,17
0.0133888013222292,0.0530130622923486,-0.0935739981231407,-0.3168821296189598,16
-0.0154965895857593,0.0488687406421561,0.0050550384259271,0.1348122126810651,12
-0.0200581873225121,0.0229398083946424,0.0205166963103793,0.0386291031605967,1
0.0122162346044459,0.0419264925573694,0.0789088784289551,0.0173825820609292,23
-0.0184994721631437,0.0406147821340196,-0.0627891393957524,0.1752937749920982,22
-0.0026877977129504,0.0182289840638101,0.0041684676105282,-0.1025471910060555,11
0.0142834958974167,0.0401821608242733,0.0706012689962996,0.3102539580251373,1
0.0313023411382806,0.0648003419588233,0.0530065927362788,0.2611371006886021,2
-0.0193913563800526,0.0487246990190037,0.0916533091671762,-0.453769750635417,1
0.0199085410819665,0.0401438166681798,-0.0483697948104621,-0.3269236978542039,2
0.0241391400449636,0.0806375583294167,-0.0713408276719418,-0.3914472493164957,2
-0.0082228580608094,0.0123192558765105,0.0123336200709547,-0.0701207773822287,12
-0.0372447219875643,0.0610551764504608,-0.0201016208035393,-0.0896434673016219,7
-0.0094732360022791,0.0242643499996936,-0.0810662187854348,-0.2278984044450318,1
-0.0185878655609741,0.0608059691442421,-0.1516666437616132,0.2821897611946591,6
0.0023446767952719,0.0280063759550726,-0.0380124681994912,-0.0752854362562301,20
-0.0183313298138634,0.0464062627729155,-0.1376761622049419,-0.3143999408290934,18
0.0,0.0,0.0,-0.3600450189782163,8
0.0148467534265805,0.0647276139997961,-0.0180316307181577,-0.133266418390577,9
0.0101571646990107,0.0665649802177239,-0.0800168941027094,-0.6290174720851074,23
0.0334366119505818,0.0781639814083632,-0.0014791658302187,-0.0328427132439775,15
-0.0013261401460887,0.0101019573036202,0.0002977611466281,0.1360890401918013,11
0.0282243816189735,0.0426994128801441,0.0707261361307385,-0.0817995246212689,1
0.0167946272336104,0.063844004005708,0.0831877967031542,-0.1543759871789679,18
0.0026079995031142,0.0201241957182537,0.0197438595404466,-0.2719826680889379,20
-0.0053143426272735,0.0196331329675873,-0.0160883782395636,-0.2147276433293168,9
-0.0014232257402974,0.0527039405289252,-0.1490071705390173,-0.1765155675156429,7
0.0131156399914724,0.0258023247136199,0.0373685428825285,0.013196229242343,2
-0.0112561905095784,0.047787671111066,-0.1132349625522154,0.0110451916543758,18
0.0018584851756905,0.0080074289498884,0.0029659112455258,-0.0443493999432843,11
-0.0156718292253803,0.0275155753831229,-0.0692110897845595,-0.1253656117445973,6
-0.047521136128246,0.0678371236932463,-0.1103830296494104,-0.1871079802999951,4
-0.0176278617836834,0.0295744249034173,-0.034417728616972,0.073524476485834,12
-0.0113479709178389,0.0224385519579104,-0.1080503311039176,-0.3913547133831746,12
0.006551079187009,0.019971340682364,-0.0104276928292816,0.0072960477734613,12
-0.0098891299776561,0.0341028539212884,-0.0826779164334047,-0.0013499954966417,17
0.0147371026863722,0.0246051327649119,-0.0184791518980514,-0.0109317773493428,17
-0.0355543765333701,0.0877759069726391,-0.1220530163472928,-0.311862811967753,22
-0.0208509268496619,0.0597516829496705,0.0108605345188812,-0.127146831623084,21
0.0222529062005819,0.0536572834128174,0.0706577876935994,0.1972532036354208,1
0.0445771190529024,0.0802185457947804,-0.1671791742734605,0.1178564115707319,9
-0.0355421121224863,0.0973435188214708,-0.0202719501922987,0.0965185040659113,17
0.0317121994091718,0.0530223538647599,-0.0711109360769267,-0.1141459867176686,19
-0.0408792697088137,0.060090794917945,0.1484920149794399,-0.4877698742853675,4
0.008046602957661,0.0290015812264465,-0.1290717079203891,-0.0105193255355482,18
-0.0256556851479113,0.0455310949695677,-0.0952053801445439,-0.1486377893284047,21
-0.0028270134180598,0.0139593954504173,0.0938640591486694,-0.0493817550127417,1
0.0027300029257713,0.0106383703452985,-0.0030204565882744,-0.1972813242537099,8
0.0086335336029536,0.0830241065507187,-0.0313322430309825,-0.0924103914536115,7
0.0156765566901383,0.0479574396481933,-0.050704682105934,-0.122610325550744,3
0.0247142687164374,0.0568450944178501,-0.006434076400799,-0.0186760658882673,22
-0.0092050732837753,0.0212484720441216,-0.0753685183061226,-0.0112940138606633,4
0.0085838252130455,0.0112280684616865,-0.0101873066638397,-0.0704944524367893,4
0.0096343014665144,0.0441888694516853,0.0467180463294396,0.1511789473963982,12
-0.000132802803806,0.0147529776326356,-0.1646384152522922,0.076573054182486,4
-0.0223429897747705,0.040950042538429,-0.0413314151069053,0.2759649773312371,16
0.0013697767490704,0.0141448085143719,0.0754962879170841,-0.2072070374255619,6
0.0057754603282914,0.0550912924984291,0.0324262547969618,0.4034978931927944,18
0.0025227141105692,0.0223061338211129,-0.1401382385380155,-0.4551178851390999,12
-0.0375151004868762,0.0571219387194786,-0.0456828839815902,-0.0358998794861494,6
-0.0118089361012984,0.0124260946905958,-0.0317841162468601,-0.0663702305246423,1
0.007782747302089,0.0442335019997362,0.0803813309895187,-0.1357616267142621,22
-0.004932698251254,0.0253202507115336,0.0025945471242305,0.1324252588595595,1
0.0020442823671878,0.014247889455592,-0.0017344977775707,-0.051656275788633,8
0.0029328092339517,0.003519541078379,0.0023451424455041,-0.2148418084777396,8
-0.0001147818829072,0.0439886637962349,-0.0848385036986701,-0.209713930974146,15
0.0071200350987309,0.0156819843659366,0.0084334239155068,0.0591272588844162,11
-0.0088207457395339,0.0161357186286379,-0.0134655523633888,-0.0402450476824793,11
0.0391590732445911,0.0558232378632786,0.0650384758143425,0.0488111260138381,19
0.0357814546148285,0.0453889356954647,-0.0808798298081028,0.2124098336521407,1
-0.0403108570468424,0.0610424035956247,0.0378325238093466,-0.2154321314824541,4
-0.0235825307257178,0.0368841778503697,-0.0409797121555411,0.1256495841392342,9
0.0185550730359258,0.0239087941609775,0.0072558989887447,0.1728787535801108,22
0.0107519153530085,0.0260814447979672,-0.0130984823381572,0.0352445793181988,4
0.0010446105219684,0.0219978292751949,-0.0031038259534356,-0.1716116025423395,8
-0.0190301703727054,0.0634245955067668,0.0900066654297826,-0.1021797015215034,17
-0.0064007754311136,0.0669407668971983,0.0038833831657685,-0.1613587987494842,22
-0.0110028974284347,0.0603945477948735,0.0476811514550743,-0.0514464618566276,21
-0.0213725505857071,0.0589475768380643,-0.0522794982804698,-0.1767661790573066,1
0.0002765366909255,0.0025985877728126,0.0022202357119218,0.1078388302451849,8
0.0034974119151828,0.027323780402502,0.0035776387584194,-0.2323835408264656,8
0.0106310033353581,0.0165866247418371,0.0037452781308535,-0.2295638447405511,11
0.0263965015690429,0.0604679395685999,0.0882604391844539,-0.0463904192172044,22
-0.0011456731725936,0.0701751682505306,0.0620093030909267,0.1007610443743121,17
-0.0079843466452976,0.0281224353059639,-0.1102086825693701,0.0364749445538099,18
0.0213403312060467,0.0432742181888581,-0.1632442611118469,-0.3104258532353029,2
0.011310585557627,0.0363740507694714,0.0007861357595042,-0.374375853586829,16
0.0095319054028213,0.0233908066800768,0.0109293059403483,0.0470376215119761,18
0.0018454170750019,0.0168503529091579,-8.994814578722199e-05,0.046909399989141,8
0.0101853715134774,0.0330767460198813,0.010706611697369,-0.06885405286427,23
0.0205143765967795,0.0278227528843649,-0.0367316118183366,-0.2870447459426724,18
0.0396839495044622,0.0636487026184471,0.0031003870003454,0.0906984899932519,4
-0.0084947752286303,0.0304366372042293,0.0064284230237889,-0.1393928460203997,6
-0.0320362453522785,0.0646889198367122,-0.1535694403281167,0.3278829023590741,13
-0.0451133297426737,0.0994548977601425,0.1159259795037321,-0.2547659690529418,23
-0.0208387453411514,0.0328497287496029,0.0068298490335665,-0.13295595119221,1
0.0126005724474651,0.0711645730094557,-0.0418054575793926,-0.1361655802969945,7
0.0035490969201564,0.0372222578113939,-0.0057607324032841,-0.2931471298866487,21
-0.0051683533048932,0.0533422385391913,0.0634130321714507,0.2867228579099428,22
-0.0125597754555707,0.0299536771551873,-0.1215977197515537,-0.0831817933967423,17
0.0178428253275278,0.0228805257509817,0.0139801179189653,-0.0029503890067696,4
0.0034421970637171,0.0349905486134138,0.1183890077544984,-0.1564998162935515,19
-0.0094409823823568,0.0299937336358161,0.0014039533935219,0.0197557299600816,18
-0.0003612556209624,0.0045984870371708,0.0014773548111486,-0.3576293507646836,11
-0.013999130904114,0.0298339261876178,0.0176316089449302,-0.0608520772702718,2
-0.0345203551096462,0.0468527582082701,0.0483247408812514,0.0851737732997977,12
-0.0243886334838631,0.0505019378454231,0.0789858550585027,-0.2127121425675284,12
0.0002761744947512,0.008045817600729,0.000185469780352,0.3942553876014583,11
-0.0030192257811606,0.0252060805731892,0.0086945853686768,-0.1704757928278368,18
-0.0428315144349103,0.0634868750577091,0.0406108399795721,0.0615761107221228,9
0.0338462442469896,0.0513523135928058,-0.0384621910602017,0.0585979029846039,6
-0.0071640067703801,0.0157319489334902,-0.0246370397741677,-0.1020650560873477,15
0.0014588748033311,0.0680924294842778,-0.1051225289412536,0.0035741491752767,23
-0.0180174454870973,0.0588431963695498,0.1192145532925783,0.1542818712022573,13
0.0249731805408832,0.0334667421893997,-0.0034608414841786,0.0294192437753122,16
0.0023684310965253,0.061507595773135,-0.0147152805888489,0.1541261937304634,16
-0.0101447276968733,0.0299364866178024,0.1095094866578128,-0.5751652232528681,22
-0.021654689935207,0.0242731372812838,-0.0368825175506686,0.0496254085838352,4
-0.0293006052914365,0.1057389260380975,-0.0012405094313966,-0.3977972926583553,22
-0.0388669311591975,0.0586559469969956,-0.0923577736773664,-0.0305018336562413,2
-0.0148252110714826,0.0326128255825764,0.0121281620695461,-0.1905246689903572,9
-0.0082521820594398,0.0261270928791942,-0.0457621677871485,0.4898119354361026,1
0.0206072214163167,0.0355945451117869,0.0369657090606418,-0.0674040210547478,4
0.039192417670971,0.0488610889503331,-0.1647873990100348,-0.4154582434478143,9
0.0157352409325848,0.0613032336304373,-0.0251140637185104,-0.1023746118585593,6
0.0288221351558823,0.0715217607564967,-0.0654482076937682,-0.0698846595540769,14
-0.0103589289391617,0.032461366853952,-0.0031994994175251,0.0160173470682682,9
0.0008896393628422,0.0016230941903835,-0.0003206078101938,0.0700940974644799,8
-0.0072280645508294,0.0370039381269805,-0.0710147370481619,-0.0678434710353108,2
0.0030180558706276,0.0105172902317326,-0.0136375195416641,0.0705606726897674,1
-0.0413971764943248,0.1002821730180683,-0.0338226795826051,0.0255672129992683,15
0.0149046912228669,0.0287302292228503,0.0397265612091854,0.1930136069529986,18
0.0,0.0,0.0,0.159072614134393,8
-0.0210418310821841,0.0547757799599541,-0.1361363065463205,-0.0308841175165476,7
-0.0254326227633835,0.05206475601145,-0.1221179701035098,-0.1391177252684153,12
-0.0371873051981815,0.0566518904303471,-0.1468776834066376,0.1720178940110606,17
-0.0058727127961194,0.0393548085411435,-0.0385887016562467,-0.6127605757947143,17
0.0002112478471316,0.0008334542368179,0.0002214075883957,0.0920245330712494,8
0.0243013552397764,0.0268891281938739,0.0675233029186219,-0.0097976769005209,23
0.0079083593331045,0.064460665160018,-0.0523623900291282,0.2536929796579392,22
1.001358032248767e-05,1.001358032248767e-05,1.102687045695383e-05,0.0809792777333413,8
-0.0173121343899124,0.0302333444963476,-0.0397389452325548,-0.1248854438127394,9
-0.0033206039721318,0.0192111717973257,0.0601968952854932,-0.1862498262299261,22
0.0534638484559514,0.0665327891896282,-0.0680011140159164,-0.5129673285796839,15
